I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
98,118,20,-108,39,69,-173,-116,-271,-311,-281,-171
97,116,19,-106,39,68,-174,-117,-273,-312,-281,-171
97,113,16,-105,41,65,-175,-117,-274,-313,-282,-171
97,111,14,-104,42,63,-175,-118,-275,-313,-282,-170
97,109,12,-103,43,61,-174,-117,-274,-313,-281,-169
97,110,13,-103,42,62,-174,-116,-273,-313,-282,-170
98,113,15,-105,42,64,-172,-115,-271,-312,-281,-170
99,116,17,-107,41,67,-171,-114,-269,-311,-280,-170
100,119,19,-109,41,69,-171,-115,-270,-311,-281,-171
99,119,20,-109,40,70,-171,-114,-270,-310,-280,-171
99,118,19,-108,40,69,-173,-116,-271,-312,-281,-172
98,116,18,-107,40,67,-175,-118,-273,-313,-281,-172
97,113,16,-105,41,65,-177,-119,-275,-314,-282,-171
97,110,13,-103,42,62,-177,-119,-275,-314,-282,-170
97,108,11,-102,43,60,-175,-118,-274,-313,-281,-169
97,109,12,-103,43,61,-173,-116,-273,-313,-281,-168
97,112,15,-104,41,64,-172,-116,-272,-312,-280,-169
98,115,17,-106,41,66,-171,-116,-272,-312,-281,-171
98,117,19,-107,40,68,-170,-115,-270,-311,-279,-170
98,118,20,-108,39,69,-171,-115,-271,-311,-279,-171
97,117,20,-107,39,69,-172,-116,-272,-311,-280,-171
96,114,18,-105,39,66,-173,-117,-273,-312,-281,-171
95,111,16,-103,40,64,-173,-117,-274,-312,-280,-170
95,109,14,-102,41,62,-174,-118,-275,-314,-281,-170
96,108,12,-102,42,60,-174,-117,-275,-314,-282,-170
96,109,13,-102,42,61,-174,-116,-273,-313,-281,-169
97,112,15,-104,41,64,-173,-115,-272,-313,-281,-170
97,115,18,-106,40,67,-171,-114,-271,-312,-280,-170
98,117,19,-107,40,68,-171,-115,-271,-311,-280,-170
98,117,19,-107,40,68,-170,-115,-270,-310,-279,-170
97,116,19,-106,39,68,-172,-116,-271,-311,-280,-171
97,114,17,-105,40,66,-173,-116,-273,-312,-281,-170
96,111,15,-103,41,63,-174,-117,-275,-313,-281,-170
96,109,13,-102,42,61,-174,-118,-275,-313,-281,-169
96,109,13,-102,42,61,-174,-118,-276,-314,-282,-169
96,109,13,-102,42,61,-173,-117,-275,-314,-281,-169
97,111,14,-104,42,63,-171,-116,-274,-313,-281,-169
97,114,17,-105,40,66,-170,-115,-272,-312,-280,-170
97,116,19,-106,39,68,-170,-115,-271,-311,-280,-170
97,117,20,-107,39,69,-169,-115,-271,-310,-279,-170
97,116,19,-106,39,68,-171,-116,-272,-311,-280,-171
96,114,18,-105,39,66,-173,-118,-274,-312,-280,-170
94,111,17,-102,39,64,-173,-118,-274,-312,-280,-169
94,109,15,-101,40,62,-174,-118,-275,-313,-280,-168
95,108,13,-101,41,61,-174,-117,-276,-314,-281,-168
95,109,14,-102,41,62,-174,-117,-276,-314,-281,-169
95,111,16,-103,40,64,-171,-116,-273,-312,-280,-168
95,114,19,-104,38,67,-170,-115,-272,-312,-279,-169
96,117,21,-106,38,69,-170,-116,-272,-313,-280,-170
96,117,21,-106,38,69,-170,-115,-271,-311,-279,-170
96,116,20,-106,38,68,-171,-116,-271,-310,-279,-169
96,115,19,-105,39,67,-173,-118,-274,-312,-281,-170
95,112,17,-103,39,65,-174,-119,-276,-314,-281,-170
94,110,16,-102,39,63,-175,-119,-277,-315,-281,-169
94,108,14,-101,40,61,-174,-118,-276,-314,-279,-168
95,109,14,-102,41,62,-173,-118,-276,-314,-280,-169
95,111,16,-103,40,64,-170,-116,-274,-313,-279,-168
95,113,18,-104,39,66,-169,-115,-272,-312,-279,-169
96,115,19,-105,39,67,-168,-114,-271,-311,-279,-169
97,117,20,-107,39,69,-170,-115,-271,-312,-279,-169
97,117,20,-107,39,69,-171,-117,-273,-312,-280,-170
97,115,18,-106,40,67,-172,-117,-274,-313,-280,-170
95,112,17,-103,39,65,-174,-118,-276,-314,-281,-170
94,110,16,-102,39,63,-174,-118,-278,-315,-281,-169
94,108,14,-101,40,61,-173,-118,-276,-314,-280,-168
95,108,13,-101,41,61,-172,-116,-275,-313,-279,-167
95,111,16,-103,40,64,-171,-115,-273,-313,-278,-167
95,114,19,-104,38,67,-169,-115,-272,-312,-278,-168
96,116,20,-106,38,68,-169,-115,-271,-310,-277,-168
96,117,21,-106,38,69,-170,-115,-272,-311,-278,-169
96,116,20,-106,38,68,-170,-115,-272,-311,-278,-169
95,114,19,-104,38,67,-172,-116,-274,-312,-279,-169
94,112,18,-103,38,65,-173,-117,-276,-313,-280,-168
93,109,16,-101,39,63,-172,-118,-276,-314,-280,-168
93,108,15,-100,39,62,-172,-118,-276,-314,-280,-168
94,108,14,-101,40,61,-171,-116,-275,-314,-279,-168
94,110,16,-102,39,63,-171,-115,-274,-313,-278,-168
95,113,18,-104,39,66,-170,-115,-272,-313,-278,-168
96,115,19,-105,39,67,-169,-115,-273,-313,-278,-167
96,117,21,-106,38,69,-170,-115,-274,-313,-279,-169
96,116,20,-106,38,68,-170,-115,-274,-312,-279,-169
95,114,19,-104,38,67,-171,-116,-275,-312,-279,-169
93,111,18,-102,38,65,-173,-118,-276,-313,-280,-169
92,108,16,-100,38,62,-172,-117,-276,-313,-280,-168
93,106,13,-99,40,60,-172,-117,-276,-314,-280,-168
94,107,13,-100,41,60,-172,-116,-275,-314,-280,-167
94,110,16,-102,39,63,-171,-116,-274,-313,-279,-168
95,113,18,-104,39,66,-170,-115,-273,-313,-278,-169
95,115,20,-105,38,68,-169,-115,-272,-312,-278,-169
96,116,20,-106,38,68,-170,-115,-271,-311,-277,-169
95,115,20,-105,38,68,-171,-116,-273,-312,-278,-170
95,113,18,-104,39,66,-172,-117,-275,-313,-279,-169
94,111,17,-102,39,64,-173,-118,-276,-314,-280,-169
93,108,15,-100,39,62,-173,-118,-277,-314,-280,-168
92,107,15,-99,39,61,-172,-117,-276,-314,-279,-167
92,107,15,-99,39,61,-171,-116,-275,-313,-279,-166
94,109,15,-101,40,62,-170,-115,-274,-312,-278,-167
95,112,17,-103,39,65,-170,-115,-273,-312,-277,-168
97,115,18,-106,40,67,-170,-115,-272,-311,-276,-168
97,115,18,-106,40,67,-171,-115,-272,-311,-277,-168
96,115,19,-105,39,67,-172,-115,-274,-312,-278,-169
94,113,19,-103,38,66,-172,-116,-275,-313,-279,-169
93,110,17,-101,38,64,-171,-117,-275,-313,-279,-167
92,107,15,-99,39,61,-171,-117,-276,-313,-279,-167
92,106,14,-99,39,60,-172,-117,-277,-314,-280,-167
93,108,15,-100,39,62,-172,-117,-276,-314,-280,-167
93,110,17,-101,38,64,-169,-115,-274,-312,-278,-166
94,112,18,-103,38,65,-169,-114,-272,-311,-277,-167
94,115,21,-104,37,68,-169,-114,-271,-311,-276,-167
94,115,21,-104,37,68,-168,-114,-271,-311,-277,-167
93,114,21,-103,36,68,-170,-115,-273,-312,-278,-168
92,112,20,-102,36,66,-172,-116,-275,-312,-278,-168
91,110,19,-100,36,65,-172,-117,-276,-313,-279,-168
"
		91","
		107","
		16","
		-99","
		38","
		62","
		-173","
		-118","
		-277","
		-313","
		-279","
		-167"
91,106,15,-98,38,61,-172,-117,-276,-313,-278,-166
91,107,16,-99,38,62,-172,-117,-276,-314,-279,-167
92,109,17,-100,38,63,-170,-116,-275,-313,-278,-167
93,111,18,-102,38,65,-169,-115,-273,-312,-277,-167
94,114,20,-104,37,67,-169,-114,-272,-311,-276,-167
94,115,21,-104,37,68,-168,-113,-271,-310,-275,-167
93,114,21,-103,36,68,-170,-115,-273,-311,-277,-168
92,112,20,-102,36,66,-171,-117,-274,-312,-278,-168
91,110,19,-100,36,65,-172,-118,-276,-313,-278,-168
91,107,16,-99,38,62,-173,-118,-277,-313,-278,-167
90,106,16,-98,37,61,-172,-117,-276,-313,-278,-166
91,107,16,-99,38,62,-171,-117,-275,-314,-278,-166
92,109,17,-100,38,63,-170,-116,-274,-313,-277,-166
92,112,20,-102,36,66,-170,-115,-273,-312,-276,-167
93,114,21,-103,36,68,-169,-115,-272,-312,-276,-167
93,115,22,-104,36,69,-168,-114,-271,-311,-276,-166
93,115,22,-104,36,69,-170,-115,-273,-312,-277,-167
92,113,21,-102,36,67,-171,-116,-274,-313,-277,-167
91,110,19,-100,36,65,-172,-118,-276,-314,-278,-166
91,108,17,-99,37,63,-172,-118,-277,-314,-278,-166
91,106,15,-98,38,61,-172,-117,-276,-313,-277,-165
91,106,15,-98,38,61,-170,-115,-274,-312,-276,-165
92,109,17,-100,38,63,-170,-115,-274,-313,-277,-166
93,111,18,-102,38,65,-169,-114,-272,-312,-276,-166
93,114,21,-103,36,68,-168,-114,-271,-311,-276,-166
93,115,22,-104,36,69,-169,-114,-271,-311,-275,-166
92,115,23,-103,35,69,-170,-115,-273,-312,-276,-167
92,113,21,-102,36,67,-171,-116,-274,-313,-276,-167
91,111,20,-101,36,66,-172,-117,-275,-314,-277,-166
91,108,17,-99,37,63,-172,-118,-276,-314,-277,-166
90,106,16,-98,37,61,-171,-117,-276,-314,-276,-165
90,106,16,-98,37,61,-169,-116,-275,-313,-276,-164
91,109,18,-100,37,64,-168,-114,-273,-312,-275,-164
92,112,20,-102,36,66,-168,-114,-272,-312,-276,-165
92,114,22,-103,35,68,-166,-113,-271,-310,-274,-165
92,115,23,-103,35,69,-167,-114,-272,-311,-275,-166
91,114,23,-102,34,69,-168,-114,-272,-311,-275,-166
90,113,23,-101,34,68,-169,-115,-273,-311,-275,-165
90,110,20,-100,35,65,-170,-116,-275,-312,-275,-165
91,108,17,-99,37,63,-172,-117,-276,-313,-276,-165
90,106,16,-98,37,61,-171,-116,-276,-313,-276,-164
90,106,16,-98,37,61,-170,-115,-275,-313,-276,-164
90,108,18,-99,36,63,-169,-115,-274,-313,-276,-165
90,111,21,-100,35,66,-168,-114,-273,-312,-275,-165
90,113,23,-101,34,68,-167,-113,-271,-310,-273,-164
91,115,24,-103,34,70,-168,-114,-271,-310,-274,-165
91,114,23,-102,34,69,-169,-114,-272,-311,-275,-165
90,112,22,-101,34,67,-170,-116,-273,-312,-275,-166
89,110,21,-99,34,66,-171,-117,-275,-313,-276,-166
89,107,18,-98,36,63,-171,-117,-276,-314,-276,-165
89,106,17,-97,36,62,-171,-117,-276,-314,-276,-165
90,106,16,-98,37,61,-170,-115,-275,-313,-275,-165
91,108,17,-99,37,63,-169,-115,-273,-313,-275,-165
91,111,20,-101,36,66,-167,-114,-272,-312,-274,-165
91,112,21,-101,35,67,-167,-114,-271,-310,-273,-165
91,113,22,-102,35,68,-168,-115,-271,-311,-274,-166
90,113,23,-101,34,68,-168,-114,-271,-310,-273,-165
90,112,22,-101,34,67,-170,-115,-273,-311,-274,-165
89,109,20,-99,35,65,-171,-116,-274,-312,-275,-164
89,107,18,-98,36,63,-171,-116,-275,-313,-275,-164
89,106,17,-97,36,62,-171,-116,-276,-314,-276,-164
89,106,17,-97,36,62,-171,-115,-275,-313,-275,-163
90,107,17,-98,37,62,-169,-114,-273,-312,-274,-163
90,110,20,-100,35,65,-167,-113,-271,-311,-273,-163
90,113,23,-101,34,68,-167,-113,-271,-311,-273,-164
90,114,24,-102,33,69,-167,-114,-271,-311,-274,-165
91,113,22,-102,35,68,-168,-114,-272,-310,-274,-165
91,112,21,-101,35,67,-169,-115,-273,-311,-274,-165
90,109,19,-99,36,64,-170,-116,-274,-312,-275,-165
88,106,18,-97,35,62,-170,-115,-274,-312,-275,-163
88,105,17,-96,36,61,-171,-116,-275,-313,-276,-163
89,105,16,-97,37,61,-170,-114,-274,-313,-274,-162
90,108,18,-99,36,63,-170,-114,-273,-313,-274,-163
91,110,19,-100,36,65,-168,-114,-272,-312,-273,-164
91,113,22,-102,35,68,-168,-114,-271,-311,-273,-164
91,114,23,-102,34,69,-168,-113,-270,-310,-273,-164
91,114,23,-102,34,69,-169,-114,-272,-311,-274,-164
91,112,21,-101,35,67,-170,-115,-273,-312,-274,-164
90,109,19,-99,36,64,-171,-116,-274,-312,-275,-163
89,106,17,-97,36,62,-172,-116,-275,-313,-275,-163
88,105,17,-96,36,61,-171,-115,-275,-313,-274,-162
88,106,18,-97,35,62,-170,-114,-274,-312,-273,-161
89,108,19,-98,35,64,-168,-113,-273,-311,-273,-162
90,111,21,-100,35,66,-167,-114,-272,-311,-273,-163
91,113,22,-102,35,68,-167,-114,-271,-310,-273,-164
91,114,23,-102,34,69,-166,-113,-270,-309,-273,-164
90,114,24,-102,33,69,-167,-113,-271,-311,-273,-164
90,113,23,-101,34,68,-168,-114,-272,-311,-274,-164
89,110,21,-99,34,66,-170,-115,-274,-312,-274,-164
89,107,18,-98,36,63,-172,-116,-275,-313,-274,-163
88,105,17,-96,36,61,-173,-115,-275,-313,-274,-162
88,106,18,-97,35,62,-170,-115,-274,-312,-274,-161
89,108,19,-98,35,64,-168,-115,-273,-311,-273,-161
91,111,20,-101,36,66,-168,-114,-272,-311,-273,-162
91,113,22,-102,35,68,-167,-113,-270,-311,-272,-163
92,115,23,-103,35,69,-168,-113,-271,-311,-272,-164
91,114,23,-102,34,69,-167,-113,-270,-310,-273,-163
91,113,22,-102,35,68,-169,-115,-272,-311,-274,-164
89,110,21,-99,34,66,-169,-115,-273,-311,-274,-163
88,108,20,-98,34,64,-170,-115,-275,-312,-274,-163
88,106,18,-97,35,62,-170,-115,-274,-312,-273,-161
89,106,17,-97,36,62,-171,-115,-274,-312,-273,-162
89,109,20,-99,35,65,-169,-114,-273,-312,-273,-162
90,112,22,-101,34,67,-168,-113,-271,-311,-272,-162
91,115,24,-103,34,70,-167,-112,-269,-310,-271,-162
92,117,25,-104,34,71,-167,-113,-270,-309,-271,-163
91,116,25,-103,33,71,-168,-114,-271,-310,-273,-163
90,113,23,-101,34,68,-169,-114,-271,-310,-273,-163
89,110,21,-99,34,66,-170,-115,-273,-311,-274,-163
88,108,20,-98,34,64,-170,-116,-275,-312,-274,-162
89,107,18,-98,36,63,-170,-116,-275,-312,-274,-162
89,107,18,-98,36,63,-169,-115,-274,-312,-273,-162
90,109,19,-99,36,64,-169,-114,-273,-311,-273,-162
91,112,21,-101,35,67,-168,-113,-270,-310,-272,-162
92,115,23,-103,35,69,-168,-113,-270,-310,-271,-162
92,116,24,-104,34,70,-168,-113,-270,-310,-271,-162
91,115,24,-103,34,70,-169,-113,-271,-310,-272,-162
91,113,22,-102,35,68,-170,-115,-273,-311,-273,-163
91,111,20,-101,36,66,-171,-116,-274,-312,-274,-163
90,109,19,-99,36,64,-171,-116,-275,-312,-274,-162
90,107,17,-98,37,62,-171,-116,-274,-312,-273,-161
89,107,18,-98,36,63,-170,-115,-274,-311,-272,-160
89,109,20,-99,35,65,-169,-115,-272,-311,-272,-161
89,112,23,-100,33,68,-167,-113,-270,-310,-272,-161
90,114,24,-102,33,69,-166,-112,-270,-309,-271,-162
91,115,24,-103,34,70,-167,-112,-269,-309,-270,-162
91,115,24,-103,34,70,-168,-113,-269,-309,-270,-162
91,114,23,-102,34,69,-170,-115,-272,-310,-272,-163
90,112,22,-101,34,67,-171,-116,-274,-311,-273,-163
89,109,20,-99,35,65,-171,-116,-275,-311,-273,-162
89,107,18,-98,36,63,-170,-116,-274,-311,-272,-160
90,108,18,-99,36,63,-170,-116,-275,-311,-272,-161
90,109,19,-99,36,64,-168,-114,-273,-310,-271,-161
91,112,21,-101,35,67,-166,-113,-271,-309,-271,-160
91,114,23,-102,34,69,-165,-112,-269,-308,-271,-160
91,116,25,-103,33,71,-166,-113,-268,-309,-271,-161
91,115,24,-103,34,70,-167,-112,-269,-308,-271,-161
91,113,22,-102,35,68,-169,-114,-272,-310,-272,-162
90,111,21,-100,35,66,-171,-116,-273,-311,-272,-162
89,108,19,-98,35,64,-172,-115,-274,-311,-272,-160
88,106,18,-97,35,62,-170,-115,-274,-311,-272,-160
89,107,18,-98,36,63,-169,-115,-274,-312,-272,-160
90,109,19,-99,36,64,-168,-114,-272,-311,-271,-160
90,112,22,-101,34,67,-167,-113,-270,-309,-270,-159
90,114,24,-102,33,69,-166,-113,-269,-308,-270,-160
90,115,25,-102,33,70,-166,-112,-268,-307,-269,-161
91,115,24,-103,34,70,-167,-112,-269,-307,-269,-161
90,114,24,-102,33,69,-168,-113,-270,-309,-271,-161
90,111,21,-100,35,66,-169,-114,-272,-310,-272,-161
89,108,19,-98,35,64,-169,-114,-273,-310,-271,-160
88,106,18,-97,35,62,-169,-114,-274,-310,-270,-159
89,107,18,-98,36,63,-169,-114,-273,-310,-270,-159
90,109,19,-99,36,64,-168,-113,-272,-310,-270,-159
90,112,22,-101,34,67,-167,-113,-271,-309,-270,-159
90,114,24,-102,33,69,-167,-113,-270,-308,-270,-160
90,116,26,-103,32,71,-166,-112,-268,-307,-269,-160
90,115,25,-102,33,70,-167,-113,-269,-308,-269,-160
90,113,23,-101,34,68,-168,-114,-271,-309,-270,-160
89,111,22,-100,34,67,-169,-114,-273,-310,-270,-160
89,108,19,-98,35,64,-169,-115,-273,-310,-271,-160
88,106,18,-97,35,62,-169,-114,-273,-310,-270,-159
88,106,18,-97,35,62,-168,-113,-272,-310,-269,-158
88,109,21,-98,34,65,-167,-113,-271,-309,-268,-159
89,112,23,-100,33,68,-167,-113,-270,-309,-269,-159
90,115,25,-102,33,70,-166,-112,-269,-307,-269,-159
90,116,26,-103,32,71,-165,-112,-268,-307,-268,-159
90,116,26,-103,32,71,-166,-113,-269,-307,-268,-159
90,114,24,-102,33,69,-168,-114,-271,-309,-270,-160
89,111,22,-100,34,67,-169,-114,-271,-309,-270,-160
88,108,20,-98,34,64,-169,-114,-272,-310,-270,-159
88,106,18,-97,35,62,-169,-114,-272,-310,-270,-158
89,106,17,-97,36,62,-169,-114,-272,-311,-270,-159
90,109,19,-99,36,64,-168,-113,-271,-309,-269,-158
91,112,21,-101,35,67,-167,-113,-269,-307,-268,-158
91,115,24,-103,34,70,-166,-112,-268,-307,-268,-159
90,116,26,-103,32,71,-166,-111,-268,-306,-268,-159
90,115,25,-102,33,70,-166,-112,-268,-307,-268,-159
89,113,24,-101,33,69,-167,-112,-269,-308,-269,-159
89,111,22,-100,34,67,-168,-113,-271,-308,-269,-159
88,108,20,-98,34,64,-168,-113,-272,-309,-269,-158
88,107,19,-97,35,63,-169,-114,-272,-309,-269,-158
89,107,18,-98,36,63,-168,-113,-271,-309,-268,-158
90,109,19,-99,36,64,-167,-112,-270,-308,-268,-158
90,112,22,-101,34,67,-165,-111,-268,-307,-267,-158
90,114,24,-102,33,69,-165,-111,-267,-307,-267,-159
90,115,25,-102,33,70,-165,-110,-267,-306,-267,-159
90,115,25,-102,33,70,-166,-111,-268,-307,-268,-159
89,114,25,-101,32,70,-167,-112,-269,-307,-268,-158
89,112,23,-100,33,68,-169,-114,-271,-309,-269,-158
89,108,19,-98,35,64,-169,-113,-272,-309,-269,-157
88,106,18,-97,35,62,-170,-113,-272,-309,-270,-157
88,106,18,-97,35,62,-168,-112,-271,-308,-269,-157
89,108,19,-98,35,64,-166,-112,-269,-307,-267,-158
89,111,22,-100,34,67,-165,-111,-268,-306,-266,-157
90,113,23,-101,34,68,-165,-110,-267,-305,-266,-157
90,115,25,-102,33,70,-166,-110,-266,-305,-266,-158
90,115,25,-102,33,70,-166,-110,-267,-306,-267,-158
89,114,25,-101,32,70,-167,-111,-268,-307,-267,-158
89,111,22,-100,34,67,-168,-113,-270,-308,-268,-158
88,108,20,-98,34,64,-168,-113,-271,-308,-268,-157
88,107,19,-97,35,63,-168,-113,-272,-309,-269,-157
89,108,19,-98,35,64,-167,-112,-271,-308,-269,-156
89,110,21,-99,34,66,-167,-112,-270,-308,-268,-157
90,112,22,-101,34,67,-166,-110,-269,-307,-267,-157
91,114,23,-102,34,69,-166,-109,-267,-306,-267,-157
91,116,25,-103,33,71,-166,-109,-267,-306,-266,-158
91,116,25,-103,33,71,-166,-110,-267,-306,-267,-158
89,114,25,-101,32,70,-166,-110,-268,-306,-266,-157
88,111,23,-99,33,67,-167,-111,-269,-307,-267,-157
88,108,20,-98,34,64,-168,-112,-271,-307,-268,-157
88,107,19,-97,35,63,-168,-113,-272,-307,-269,-157
89,108,19,-98,35,64,-167,-112,-271,-307,-268,-157
90,109,19,-99,36,64,-166,-111,-270,-307,-267,-157
90,112,22,-101,34,67,-164,-110,-268,-306,-266,-157
91,114,23,-102,34,69,-164,-109,-267,-305,-266,-157
91,116,25,-103,33,71,-165,-109,-267,-305,-266,-157
91,115,24,-103,34,70,-165,-109,-267,-305,-266,-157
91,114,23,-102,34,69,-167,-111,-269,-306,-267,-158
90,111,21,-100,35,66,-168,-113,-270,-307,-268,-158
89,109,20,-99,35,65,-169,-114,-271,-307,-269,-157
89,107,18,-98,36,63,-169,-113,-271,-307,-268,-156
88,107,19,-97,35,63,-168,-112,-270,-308,-267,-156
88,108,20,-98,34,64,-166,-110,-269,-307,-265,-156
89,111,22,-100,34,67,-164,-109,-267,-305,-264,-156
90,114,24,-102,33,69,-164,-109,-266,-304,-264,-157
91,116,25,-103,33,71,-165,-110,-266,-305,-266,-157
90,116,26,-103,32,71,-165,-109,-266,-304,-266,-157
89,114,25,-101,32,70,-166,-110,-267,-304,-266,-157
88,112,24,-100,32,68,-167,-112,-269,-305,-267,-156
88,108,20,-98,34,64,-168,-113,-270,-307,-267,-155
87,106,19,-96,34,63,-168,-112,-270,-307,-266,-155
88,107,19,-97,35,63,-168,-111,-270,-307,-266,-155
89,109,20,-99,35,65,-167,-110,-269,-307,-266,-155
90,112,22,-101,34,67,-165,-109,-268,-306,-265,-156
90,114,24,-102,33,69,-164,-109,-266,-305,-264,-156
91,116,25,-103,33,71,-164,-109,-265,-304,-265,-157
91,115,24,-103,34,70,-165,-109,-266,-303,-265,-157
89,114,25,-101,32,70,-166,-110,-267,-304,-265,-156
88,111,23,-99,33,67,-167,-111,-269,-305,-266,-156
87,108,21,-97,33,65,-167,-111,-269,-306,-266,-155
87,107,20,-97,34,64,-166,-110,-269,-306,-265,-154
88,107,19,-97,35,63,-166,-111,-269,-307,-266,-155
88,109,21,-98,34,65,-165,-110,-268,-306,-264,-154
88,111,23,-99,33,67,-165,-109,-266,-304,-263,-155
89,113,24,-101,33,69,-165,-109,-265,-303,-264,-155
90,115,25,-102,33,70,-165,-109,-265,-304,-265,-155
90,116,26,-103,32,71,-165,-108,-266,-304,-265,-156
89,114,25,-101,32,70,-165,-110,-266,-304,-265,-155
88,111,23,-99,33,67,-166,-111,-268,-305,-266,-155
87,107,20,-97,34,64,-166,-111,-269,-306,-265,-154
86,105,19,-95,34,62,-165,-110,-268,-306,-265,-154
87,106,19,-96,34,63,-166,-110,-268,-306,-265,-153
88,109,21,-98,34,65,-165,-109,-267,-305,-264,-154
88,112,24,-100,32,68,-165,-108,-265,-304,-264,-155
89,114,25,-101,32,70,-164,-108,-264,-303,-264,-155
89,116,27,-102,31,72,-164,-108,-264,-303,-264,-155
89,116,27,-102,31,72,-165,-108,-265,-303,-264,-156
88,114,26,-101,31,70,-166,-110,-267,-304,-265,-156
87,112,25,-99,31,69,-166,-111,-268,-305,-265,-155
86,109,23,-97,32,66,-167,-112,-269,-306,-266,-154
85,106,21,-95,32,64,-165,-110,-268,-305,-264,-153
86,106,20,-96,33,63,-166,-110,-268,-306,-264,-154
87,108,21,-97,33,65,-165,-109,-267,-306,-264,-154
88,111,23,-99,33,67,-164,-109,-266,-304,-263,-153
89,114,25,-101,32,70,-164,-108,-265,-303,-263,-154
89,115,26,-102,32,71,-164,-108,-265,-302,-264,-155
88,114,26,-101,31,70,-165,-109,-264,-302,-263,-155
88,112,24,-100,32,68,-166,-110,-266,-303,-263,-154
87,110,23,-98,32,67,-167,-111,-267,-304,-264,-154
86,107,21,-96,33,64,-167,-111,-268,-304,-264,-153
86,106,20,-96,33,63,-167,-111,-269,-305,-265,-154
87,107,20,-97,34,64,-166,-110,-269,-305,-265,-153
87,108,21,-97,33,65,-165,-110,-268,-304,-264,-154
87,110,23,-98,32,67,-163,-108,-265,-303,-262,-153
87,113,26,-100,31,70,-163,-107,-264,-302,-262,-154
87,115,28,-101,30,72,-163,-107,-264,-302,-263,-155
87,115,28,-101,30,72,-164,-108,-264,-303,-263,-155
87,113,26,-100,31,70,-165,-110,-265,-303,-263,-154
87,110,23,-98,32,67,-167,-111,-267,-303,-264,-154
86,106,20,-96,33,63,-168,-111,-268,-305,-265,-153
85,105,20,-95,33,63,-167,-110,-269,-305,-264,-152
85,105,20,-95,33,63,-166,-109,-268,-304,-264,-152
86,107,21,-96,33,64,-165,-108,-266,-303,-263,-153
87,110,23,-98,32,67,-163,-107,-264,-302,-262,-153
88,113,25,-100,32,69,-163,-107,-264,-303,-263,-154
88,115,27,-101,31,71,-163,-106,-262,-302,-262,-154
87,116,29,-101,29,73,-163,-108,-263,-301,-261,-154
87,115,28,-101,30,72,-164,-109,-264,-302,-262,-154
86,113,27,-99,30,70,-164,-109,-265,-302,-263,-153
87,110,23,-98,32,67,-164,-108,-265,-302,-262,-152
87,109,22,-98,33,66,-165,-108,-265,-302,-262,-151
88,110,22,-99,33,66,-164,-108,-265,-301,-261,-150
89,114,25,-101,32,70,-162,-106,-262,-300,-260,-149
90,118,28,-104,31,73,-161,-105,-260,-299,-259,-149
91,122,31,-106,30,77,-162,-105,-259,-299,-258,-150
91,125,34,-108,29,80,-162,-105,-258,-297,-257,-150
91,127,36,-109,28,82,-161,-105,-256,-296,-256,-149
90,126,36,-108,27,81,-161,-106,-257,-297,-258,-149
88,124,36,-106,26,80,-160,-105,-257,-296,-258,-147
"
		88","
		122","
		34","
		-105","
		27","
		78","
		-161","
		-106","
		-258","
		-297","
		-259","
		-147"
88,120,32,-104,28,76,-160,-104,-258,-297,-258,-147
88,120,32,-104,28,76,-158,-103,-257,-297,-257,-147
89,122,33,-105,28,78,-157,-102,-256,-296,-257,-147
89,124,35,-106,27,80,-156,-101,-254,-295,-256,-147
89,127,38,-108,26,83,-155,-101,-253,-295,-256,-148
88,129,41,-108,24,85,-155,-101,-253,-294,-256,-148
88,129,41,-108,24,85,-157,-104,-255,-295,-256,-149
87,127,40,-107,24,84,-159,-106,-256,-295,-257,-148
87,125,38,-106,25,82,-162,-107,-256,-295,-257,-147
87,124,37,-105,25,81,-164,-108,-257,-295,-257,-146
88,123,35,-105,27,79,-165,-108,-256,-294,-255,-145
90,123,33,-106,29,78,-165,-108,-255,-292,-254,-144
91,125,34,-108,29,80,-164,-107,-253,-291,-252,-143
92,128,36,-110,28,82,-165,-107,-252,-292,-252,-143
92,129,37,-110,28,83,-165,-108,-253,-292,-251,-144
93,130,37,-111,28,84,-166,-112,-256,-294,-253,-146
92,129,37,-110,28,83,-169,-114,-258,-294,-254,-145
91,126,35,-108,28,81,-171,-116,-261,-296,-255,-145
90,124,34,-107,28,79,-173,-118,-264,-297,-256,-145
89,122,33,-105,28,78,-173,-117,-264,-298,-256,-145
90,120,30,-105,30,75,-172,-115,-263,-298,-256,-145
91,120,29,-105,31,75,-170,-113,-261,-296,-254,-144
92,122,30,-107,31,76,-169,-110,-259,-295,-253,-144
93,124,31,-108,31,78,-167,-108,-257,-293,-253,-144
94,124,30,-109,32,77,-165,-107,-256,-293,-252,-144
94,125,31,-109,32,78,-166,-108,-258,-294,-253,-146
94,125,31,-109,32,78,-167,-109,-259,-295,-253,-145
94,123,29,-108,33,76,-168,-110,-261,-296,-253,-144
92,120,28,-106,32,74,-169,-111,-262,-296,-253,-144
91,117,26,-104,33,72,-170,-112,-264,-297,-254,-144
90,114,24,-102,33,69,-170,-112,-265,-297,-256,-145
89,112,23,-100,33,68,-168,-110,-264,-297,-256,-145
89,113,24,-101,33,69,-166,-109,-263,-298,-256,-146
89,114,25,-101,32,70,-163,-108,-261,-297,-255,-146
