I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
105,355,250,-230,-72,303,14,-7,-169,-146,-217,-133
105,356,251,-230,-73,304,13,-8,-170,-146,-218,-133
105,357,252,-231,-73,305,12,-9,-173,-148,-219,-135
105,358,253,-231,-74,306,11,-10,-174,-148,-219,-136
104,358,254,-231,-75,306,10,-12,-175,-149,-219,-136
105,358,253,-231,-74,306,9,-12,-175,-149,-219,-136
106,358,252,-232,-73,305,10,-12,-175,-150,-220,-136
105,356,251,-230,-73,304,11,-11,-174,-149,-219,-135
104,354,250,-229,-73,302,13,-10,-173,-148,-218,-135
104,354,250,-229,-73,302,15,-8,-173,-148,-217,-134
105,356,251,-230,-73,304,15,-8,-172,-150,-217,-132
105,357,252,-231,-73,305,13,-10,-174,-152,-217,-132
105,358,253,-231,-74,306,11,-12,-175,-153,-217,-135
105,358,253,-231,-74,306,10,-13,-176,-154,-217,-135
105,358,253,-231,-74,306,10,-14,-177,-153,-217,-134
105,358,253,-231,-74,306,9,-15,-178,-151,-218,-134
106,358,252,-232,-73,305,9,-14,-177,-150,-218,-135
107,357,250,-232,-71,304,11,-14,-175,-149,-218,-135
106,356,250,-231,-72,303,12,-13,-175,-149,-218,-135
105,354,249,-229,-72,302,13,-12,-174,-148,-217,-132
106,353,247,-229,-70,300,13,-11,-174,-149,-216,-131
107,354,247,-230,-70,301,12,-11,-174,-150,-215,-131
106,357,251,-231,-72,304,11,-11,-176,-151,-216,-133
104,359,255,-231,-75,307,11,-12,-177,-151,-216,-133
105,359,254,-232,-74,307,11,-13,-178,-151,-215,-133
106,359,253,-232,-73,306,9,-16,-181,-152,-217,-134
107,358,251,-232,-72,305,8,-16,-181,-152,-217,-135
107,357,250,-232,-71,304,9,-15,-178,-151,-216,-134
107,356,249,-231,-71,303,10,-14,-178,-151,-217,-134
106,355,249,-230,-71,302,12,-13,-177,-150,-216,-133
"
		105","
		355","
		250","
		-230","
		-72","
		303","
		13","
		-13","
		-177","
		-151","
		-217","
		-133"
105,356,251,-230,-73,304,12,-13,-177,-152,-217,-132
106,358,252,-232,-73,305,10,-14,-178,-153,-217,-133
106,359,253,-232,-73,306,9,-15,-179,-154,-216,-135
106,360,254,-233,-74,307,9,-16,-180,-154,-217,-135
105,360,255,-232,-75,308,8,-18,-181,-154,-218,-135
105,359,254,-232,-74,307,9,-17,-180,-153,-217,-134
105,358,253,-231,-74,306,10,-16,-180,-153,-217,-134
105,356,251,-230,-73,304,12,-14,-178,-153,-217,-132
106,355,249,-230,-71,302,12,-14,-178,-152,-217,-132
107,355,248,-231,-70,302,11,-15,-178,-153,-218,-132
106,356,250,-231,-72,303,11,-15,-178,-153,-218,-131
106,358,252,-232,-73,305,11,-15,-179,-153,-217,-131
106,361,255,-233,-74,308,9,-16,-180,-154,-217,-133
106,362,256,-234,-75,309,8,-18,-183,-155,-218,-136
106,361,255,-233,-74,308,8,-18,-183,-155,-216,-134
105,360,255,-232,-75,308,8,-18,-183,-155,-216,-131
105,358,253,-231,-74,306,10,-16,-182,-154,-215,-131
106,357,251,-231,-72,304,11,-16,-181,-153,-217,-132
106,356,250,-231,-72,303,11,-15,-180,-153,-217,-131
106,356,250,-231,-72,303,11,-15,-180,-153,-216,-130
106,357,251,-231,-72,304,11,-16,-180,-153,-216,-131
105,358,253,-231,-74,306,11,-16,-181,-153,-216,-131
105,359,254,-232,-74,307,10,-16,-181,-154,-215,-130
105,359,254,-232,-74,307,9,-17,-182,-155,-213,-130
105,359,254,-232,-74,307,8,-18,-182,-155,-215,-132
105,358,253,-231,-74,306,9,-18,-182,-155,-217,-132
105,357,252,-231,-73,305,10,-18,-182,-157,-218,-132
105,355,250,-230,-72,303,11,-17,-181,-155,-216,-130
105,354,249,-229,-72,302,12,-15,-181,-153,-214,-129
105,355,250,-230,-72,303,13,-15,-180,-153,-213,-127
105,356,251,-230,-73,304,12,-16,-180,-153,-214,-128
105,357,252,-231,-73,305,10,-17,-182,-155,-215,-131
105,359,254,-232,-74,307,9,-18,-183,-155,-214,-130
104,360,256,-232,-76,308,9,-19,-184,-156,-213,-129
104,358,254,-231,-75,306,9,-21,-184,-156,-214,-131
103,357,254,-230,-75,306,10,-20,-183,-155,-214,-131
104,357,253,-230,-74,305,11,-19,-182,-154,-214,-130
104,355,251,-229,-73,303,12,-18,-181,-155,-214,-130
104,354,250,-229,-73,302,13,-16,-180,-155,-213,-128
105,355,250,-230,-72,303,13,-16,-180,-155,-213,-128
105,356,251,-230,-73,304,13,-16,-181,-155,-212,-127
105,357,252,-231,-73,305,11,-17,-183,-156,-213,-129
104,359,255,-231,-75,307,10,-19,-184,-157,-213,-130
103,359,256,-231,-76,308,9,-20,-184,-157,-214,-131
104,360,256,-232,-76,308,9,-19,-184,-156,-214,-131
105,360,255,-232,-75,308,9,-20,-184,-157,-216,-132
105,358,253,-231,-74,306,10,-20,-183,-157,-215,-131
105,356,251,-230,-73,304,12,-18,-181,-155,-213,-128
106,354,248,-230,-71,301,13,-16,-179,-153,-212,-128
106,355,249,-230,-71,302,13,-16,-180,-153,-211,-128
105,357,252,-231,-73,305,12,-18,-182,-155,-212,-128
105,358,253,-231,-74,306,11,-18,-183,-155,-213,-128
105,359,254,-232,-74,307,10,-19,-184,-155,-213,-131
105,359,254,-232,-74,307,9,-21,-186,-156,-212,-131
106,360,254,-233,-74,307,7,-21,-187,-157,-213,-130
106,359,253,-232,-73,306,8,-21,-186,-157,-213,-130
106,357,251,-231,-72,304,10,-19,-184,-155,-213,-130
106,355,249,-230,-71,302,12,-18,-182,-155,-212,-130
106,354,248,-230,-71,301,13,-18,-182,-155,-212,-129
105,355,250,-230,-72,303,13,-17,-181,-154,-211,-127
105,356,251,-230,-73,304,13,-17,-181,-155,-211,-126
106,358,252,-232,-73,305,11,-18,-183,-158,-212,-127
107,359,252,-233,-72,306,9,-19,-185,-160,-213,-129
107,360,253,-233,-73,307,8,-20,-186,-160,-212,-130
107,359,252,-233,-72,306,8,-21,-187,-160,-212,-130
106,357,251,-231,-72,304,10,-21,-187,-159,-211,-129
106,356,250,-231,-72,303,10,-21,-187,-157,-212,-129
106,354,248,-230,-71,301,12,-20,-185,-154,-211,-128
106,355,249,-230,-71,302,13,-18,-184,-153,-211,-128
105,356,251,-230,-73,304,13,-17,-182,-153,-210,-127
105,357,252,-231,-73,305,12,-18,-182,-154,-211,-127
105,358,253,-231,-74,306,11,-19,-182,-154,-211,-127
105,359,254,-232,-74,307,10,-20,-183,-156,-211,-128
105,359,254,-232,-74,307,9,-20,-183,-157,-211,-129
105,358,253,-231,-74,306,9,-21,-183,-157,-211,-129
105,357,252,-231,-73,305,10,-20,-183,-155,-211,-129
105,357,252,-231,-73,305,11,-20,-183,-156,-211,-130
106,356,250,-231,-72,303,12,-20,-183,-156,-212,-130
107,355,248,-231,-70,302,12,-20,-183,-156,-212,-128
107,355,248,-231,-70,302,12,-20,-183,-156,-211,-127
106,356,250,-231,-72,303,11,-20,-184,-157,-209,-127
105,358,253,-231,-74,306,11,-19,-184,-158,-209,-127
105,359,254,-232,-74,307,10,-18,-184,-158,-210,-127
105,360,255,-232,-75,308,9,-20,-185,-158,-211,-128
105,359,254,-232,-74,307,9,-21,-186,-158,-210,-129
105,358,253,-231,-74,306,9,-21,-186,-158,-210,-130
105,356,251,-230,-73,304,11,-19,-183,-156,-209,-128
106,355,249,-230,-71,302,13,-19,-182,-155,-209,-127
106,355,249,-230,-71,302,14,-18,-180,-155,-209,-125
106,356,250,-231,-72,303,13,-18,-181,-156,-210,-126
106,357,251,-231,-72,304,13,-18,-182,-156,-209,-126
105,357,252,-231,-73,305,11,-19,-183,-157,-211,-129
105,357,252,-231,-73,305,9,-19,-184,-158,-212,-131
105,359,254,-232,-74,307,9,-20,-184,-158,-210,-129
105,360,255,-232,-75,308,8,-21,-185,-159,-210,-128
105,358,253,-231,-74,306,10,-20,-184,-159,-210,-127
105,357,252,-231,-73,305,11,-20,-184,-159,-211,-129
105,356,251,-230,-73,304,13,-19,-182,-157,-209,-127
105,355,250,-230,-72,303,13,-18,-182,-157,-210,-126
105,355,250,-230,-72,303,13,-18,-182,-157,-210,-126
106,356,250,-231,-72,303,12,-19,-184,-159,-211,-128
106,357,251,-231,-72,304,12,-19,-184,-158,-211,-127
106,358,252,-232,-73,305,11,-19,-185,-158,-210,-127
106,359,253,-232,-73,306,8,-21,-186,-159,-210,-129
105,358,253,-231,-74,306,10,-20,-185,-159,-209,-129
105,358,253,-231,-74,306,10,-20,-184,-158,-210,-129
105,357,252,-231,-73,305,11,-20,-182,-157,-210,-128
105,356,251,-230,-73,304,13,-18,-181,-156,-210,-127
106,355,249,-230,-71,302,14,-18,-182,-157,-211,-128
105,354,249,-229,-72,302,13,-19,-183,-158,-209,-127
104,356,252,-230,-74,304,12,-20,-183,-158,-209,-125
105,357,252,-231,-73,305,11,-21,-184,-159,-210,-126
105,359,254,-232,-74,307,11,-20,-185,-159,-210,-126
105,360,255,-232,-75,308,9,-21,-187,-160,-211,-129
105,360,255,-232,-75,308,9,-22,-187,-160,-211,-131
105,359,254,-232,-74,307,10,-21,-186,-160,-210,-130
106,357,251,-231,-72,304,11,-21,-185,-160,-210,-128
106,356,250,-231,-72,303,12,-21,-185,-160,-209,-127
106,356,250,-231,-72,303,13,-21,-184,-159,-210,-129
105,355,250,-230,-72,303,14,-19,-183,-159,-210,-128
105,357,252,-231,-73,305,13,-20,-183,-161,-210,-126
106,359,253,-232,-73,306,11,-21,-184,-161,-210,-127
107,360,253,-233,-73,307,10,-21,-183,-159,-210,-128
105,360,255,-232,-75,308,9,-22,-184,-160,-211,-129
104,360,256,-232,-76,308,9,-22,-184,-160,-210,-128
105,359,254,-232,-74,307,10,-21,-184,-160,-210,-129
106,357,251,-231,-72,304,11,-21,-184,-160,-210,-128
106,355,249,-230,-71,302,13,-19,-182,-158,-209,-126
107,354,247,-230,-70,301,14,-19,-182,-158,-209,-126
107,356,249,-231,-71,303,13,-19,-183,-158,-210,-127
106,357,251,-231,-72,304,12,-19,-183,-159,-210,-126
106,358,252,-232,-73,305,11,-18,-183,-160,-210,-126
106,359,253,-232,-73,306,9,-20,-184,-161,-211,-127
106,360,254,-233,-74,307,9,-21,-185,-161,-211,-128
106,360,254,-233,-74,307,9,-21,-185,-160,-211,-129
106,359,253,-232,-73,306,10,-21,-185,-161,-210,-129
105,358,253,-231,-74,306,12,-20,-184,-160,-208,-127
104,356,252,-230,-74,304,13,-18,-182,-158,-209,-125
105,355,250,-230,-72,303,14,-18,-181,-158,-211,-125
106,355,249,-230,-71,302,14,-17,-180,-157,-211,-126
106,356,250,-231,-72,303,13,-18,-181,-158,-212,-127
105,357,252,-231,-73,305,12,-18,-182,-159,-212,-127
104,359,255,-231,-75,307,11,-19,-183,-161,-211,-128
104,360,256,-232,-76,308,10,-20,-185,-161,-208,-126
105,360,255,-232,-75,308,9,-21,-187,-162,-209,-129
105,358,253,-231,-74,306,10,-20,-186,-161,-211,-129
105,357,252,-231,-73,305,11,-20,-184,-161,-210,-128
106,356,250,-231,-72,303,12,-20,-183,-160,-209,-126
107,354,247,-230,-70,301,14,-18,-180,-157,-208,-125
107,354,247,-230,-70,301,14,-18,-180,-158,-208,-124
108,356,248,-232,-70,302,13,-19,-181,-160,-207,-123
108,358,250,-233,-71,304,11,-20,-182,-161,-208,-125
107,359,252,-233,-72,306,10,-21,-183,-162,-209,-126
106,359,253,-232,-73,306,10,-21,-184,-162,-209,-128
105,359,254,-232,-74,307,11,-20,-183,-161,-208,-128
105,358,253,-231,-74,306,11,-20,-184,-160,-209,-128
105,357,252,-231,-73,305,11,-20,-186,-160,-209,-128
105,356,251,-230,-73,304,13,-18,-183,-158,-208,-126
105,356,251,-230,-73,304,14,-18,-181,-158,-207,-126
106,356,250,-231,-72,303,13,-18,-182,-159,-206,-126
106,357,251,-231,-72,304,13,-18,-182,-159,-207,-126
105,357,252,-231,-73,305,12,-18,-182,-160,-209,-126
106,359,253,-232,-73,306,11,-20,-183,-161,-211,-130
106,360,254,-233,-74,307,10,-20,-184,-161,-210,-130
107,359,252,-233,-72,306,10,-21,-185,-161,-209,-128
107,358,251,-232,-72,305,10,-21,-184,-160,-209,-127
107,357,250,-232,-71,304,12,-20,-182,-159,-208,-128
106,356,250,-231,-72,303,12,-21,-182,-159,-209,-129
105,354,249,-229,-72,302,13,-19,-180,-158,-209,-126
105,355,250,-230,-72,303,14,-18,-180,-159,-208,-125
105,356,251,-230,-73,304,15,-17,-180,-160,-207,-125
105,357,252,-231,-73,305,13,-18,-181,-162,-207,-126
105,359,254,-232,-74,307,11,-18,-182,-161,-207,-126
104,361,257,-232,-76,309,9,-20,-184,-160,-209,-128
104,360,256,-232,-76,308,10,-20,-184,-160,-209,-128
105,358,253,-231,-74,306,10,-21,-184,-161,-209,-128
106,357,251,-231,-72,304,11,-20,-182,-161,-208,-129
106,356,250,-231,-72,303,12,-19,-181,-161,-209,-129
107,356,249,-231,-71,303,13,-19,-182,-160,-210,-128
108,356,248,-232,-70,302,13,-18,-182,-160,-209,-126
108,357,249,-232,-70,303,12,-19,-183,-160,-208,-127
107,357,250,-232,-71,304,12,-19,-181,-159,-207,-126
106,358,252,-232,-73,305,11,-20,-183,-160,-207,-127
105,359,254,-232,-74,307,10,-21,-184,-160,-207,-126
106,359,253,-232,-73,306,9,-22,-185,-160,-208,-127
107,359,252,-233,-72,306,10,-21,-182,-158,-208,-128
107,358,251,-232,-72,305,11,-20,-181,-158,-208,-127
106,356,250,-231,-72,303,13,-18,-180,-158,-207,-126
107,355,248,-231,-70,302,14,-17,-180,-160,-208,-126
107,354,247,-230,-70,301,15,-16,-179,-160,-207,-125
106,355,249,-230,-71,302,14,-17,-179,-161,-207,-126
105,356,251,-230,-73,304,13,-19,-180,-163,-207,-126
105,358,253,-231,-74,306,12,-20,-183,-164,-207,-127
106,359,253,-232,-73,306,11,-20,-185,-165,-208,-129
106,359,253,-232,-73,306,11,-21,-186,-164,-208,-128
107,359,252,-233,-72,306,11,-21,-186,-163,-207,-126
107,358,251,-232,-72,305,12,-20,-184,-162,-206,-126
107,356,249,-231,-71,303,13,-19,-182,-160,-206,-125
107,354,247,-230,-70,301,15,-17,-179,-159,-206,-125
107,354,247,-230,-70,301,15,-16,-178,-158,-207,-125
106,355,249,-230,-71,302,14,-16,-178,-157,-205,-125
106,356,250,-231,-72,303,12,-18,-180,-158,-206,-127
105,358,253,-231,-74,306,11,-19,-182,-160,-207,-128
105,360,255,-232,-75,308,10,-20,-183,-160,-208,-129
105,359,254,-232,-74,307,10,-20,-181,-158,-208,-130
105,358,253,-231,-74,306,10,-21,-181,-160,-208,-130
105,357,252,-231,-73,305,12,-20,-180,-161,-207,-127
106,356,250,-231,-72,303,13,-18,-178,-160,-206,-126
106,355,249,-230,-71,302,14,-17,-178,-158,-206,-126
106,355,249,-230,-71,302,14,-17,-179,-159,-208,-127
105,355,250,-230,-72,303,14,-17,-179,-160,-208,-127
106,356,250,-231,-72,303,12,-18,-181,-162,-206,-127
107,358,251,-232,-72,305,11,-19,-182,-163,-205,-124
107,359,252,-233,-72,306,10,-20,-183,-163,-205,-123
106,359,253,-232,-73,306,10,-21,-184,-163,-207,-126
106,358,252,-232,-73,305,10,-21,-183,-161,-207,-126
106,357,251,-231,-72,304,12,-21,-181,-160,-206,-126
106,356,250,-231,-72,303,13,-20,-179,-159,-207,-127
106,355,249,-230,-71,302,15,-18,-179,-160,-208,-126
106,354,248,-230,-71,301,15,-17,-178,-159,-207,-124
107,356,249,-231,-71,303,14,-16,-178,-159,-204,-122
108,357,249,-232,-70,303,13,-17,-179,-160,-205,-123
108,358,250,-233,-71,304,12,-18,-181,-161,-208,-127
108,358,250,-233,-71,304,12,-19,-181,-161,-208,-128
107,359,252,-233,-72,306,11,-19,-181,-160,-208,-127
106,358,252,-232,-73,305,12,-17,-180,-160,-207,-124
106,357,251,-231,-72,304,13,-17,-180,-160,-208,-126
106,356,250,-231,-72,303,13,-18,-180,-161,-207,-127
107,355,248,-231,-70,302,14,-18,-180,-161,-206,-126
107,354,247,-230,-70,301,15,-17,-178,-160,-205,-123
107,354,247,-230,-70,301,15,-17,-179,-160,-205,-124
106,356,250,-231,-72,303,14,-18,-180,-162,-206,-128
107,358,251,-232,-72,305,12,-19,-181,-163,-208,-130
108,360,252,-234,-72,306,11,-20,-182,-163,-207,-129
108,359,251,-233,-71,305,11,-19,-182,-162,-205,-126
108,358,250,-233,-71,304,11,-19,-182,-162,-207,-126
108,358,250,-233,-71,304,12,-19,-182,-161,-207,-126
108,357,249,-232,-70,303,13,-19,-181,-160,-206,-125
109,356,247,-232,-69,302,15,-17,-179,-159,-206,-125
109,356,247,-232,-69,302,16,-16,-178,-159,-205,-123
109,357,248,-233,-69,303,16,-15,-176,-159,-204,-122
108,358,250,-233,-71,304,15,-16,-177,-160,-205,-122
107,359,252,-233,-72,306,13,-17,-178,-163,-206,-122
105,360,255,-232,-75,308,13,-18,-179,-165,-207,-124
106,360,254,-233,-74,307,13,-19,-180,-165,-206,-124
109,359,250,-234,-70,305,13,-19,-181,-165,-207,-125
110,357,247,-233,-68,302,18,-15,-179,-163,-205,-124
111,356,245,-233,-67,301,19,-13,-179,-162,-205,-123
112,354,242,-233,-65,298,20,-12,-178,-161,-205,-123
114,354,240,-234,-63,297,22,-9,-174,-158,-205,-124
115,356,241,-235,-63,299,24,-6,-171,-157,-203,-123
116,359,243,-237,-63,301,23,-4,-170,-155,-201,-122
117,360,243,-238,-63,302,21,-3,-168,-154,-201,-121
117,362,245,-239,-64,304,21,-1,-165,-150,-200,-120
118,363,245,-240,-63,304,21,0,-165,-150,-200,-120
119,362,243,-240,-62,303,21,1,-165,-151,-201,-121
121,359,238,-240,-58,299,21,2,-163,-149,-201,-122
124,357,233,-240,-54,295,22,4,-160,-146,-200,-120
125,356,231,-240,-53,294,21,6,-160,-145,-198,-117
126,356,230,-241,-52,293,21,7,-160,-145,-196,-115
125,359,234,-242,-54,297,24,7,-160,-146,-197,-116
124,362,238,-243,-57,300,27,7,-160,-147,-197,-118
123,363,240,-243,-58,302,29,7,-162,-150,-197,-118
122,364,242,-243,-60,303,30,6,-163,-151,-199,-120
123,364,241,-243,-59,303,32,7,-163,-150,-200,-122
124,363,239,-243,-57,301,33,10,-162,-149,-198,-122
126,361,235,-243,-54,298,33,12,-160,-147,-198,-119
126,360,234,-243,-54,297,29,12,-159,-146,-198,-119
125,360,235,-242,-55,298,25,11,-159,-147,-198,-118
123,360,237,-241,-57,299,22,9,-161,-149,-198,-118
121,360,239,-240,-59,300,18,4,-164,-151,-199,-119
120,362,242,-241,-61,302,11,-5,-171,-155,-200,-121
119,363,244,-241,-62,304,6,-14,-177,-159,-201,-121
117,364,247,-240,-65,306,4,-20,-182,-160,-203,-123
115,363,248,-239,-66,306,3,-23,-184,-162,-204,-124
116,360,244,-238,-64,302,4,-23,-186,-162,-203,-123
117,358,241,-237,-62,300,6,-23,-186,-162,-204,-123
118,356,238,-237,-60,297,7,-22,-186,-162,-204,-123
118,354,236,-236,-59,295,10,-20,-185,-161,-203,-122
118,353,235,-235,-58,294,10,-19,-183,-162,-204,-122
118,354,236,-236,-59,295,10,-19,-181,-162,-204,-122
118,355,237,-236,-59,296,9,-20,-182,-163,-205,-123
117,357,240,-237,-61,299,7,-21,-184,-165,-206,-126
116,358,242,-237,-63,300,7,-21,-185,-166,-206,-126
115,360,245,-237,-65,303,6,-22,-186,-166,-205,-127
114,361,247,-237,-66,304,6,-24,-188,-167,-205,-127
113,359,246,-236,-66,303,6,-25,-188,-166,-204,-127
112,355,243,-233,-65,299,10,-23,-188,-167,-203,-125
110,352,242,-231,-66,297,12,-22,-187,-169,-206,-125
107,352,245,-229,-69,299,14,-21,-187,-169,-208,-127
106,354,248,-230,-71,301,14,-21,-186,-168,-206,-127
106,357,251,-231,-72,304,13,-21,-186,-168,-204,-125
107,359,252,-233,-72,306,11,-22,-185,-167,-205,-125
107,359,252,-233,-72,306,10,-24,-186,-169,-206,-128
106,358,252,-232,-73,305,10,-25,-188,-169,-206,-127
107,358,251,-232,-72,305,9,-26,-190,-170,-207,-127
107,357,250,-232,-71,304,11,-25,-188,-168,-205,-125
107,356,249,-231,-71,303,12,-24,-187,-167,-205,-126
106,355,249,-230,-71,302,13,-24,-186,-167,-207,-126
"
		106","
		355","
		249","
		-230","
		-71","
		302","
		13","
		-24","
		-186","
		-167","
		-206","
		-125"
107,356,249,-231,-71,303,12,-24,-187,-167,-205,-126
107,357,250,-232,-71,304,11,-24,-186,-167,-205,-126
107,358,251,-232,-72,305,10,-26,-187,-169,-207,-128
106,358,252,-232,-73,305,10,-26,-187,-169,-206,-127
106,358,252,-232,-73,305,10,-26,-188,-170,-206,-129
107,357,250,-232,-71,304,9,-26,-189,-169,-206,-130
107,356,249,-231,-71,303,9,-26,-189,-168,-206,-128
106,356,250,-231,-72,303,11,-25,-186,-166,-205,-125
105,355,250,-230,-72,303,14,-22,-185,-166,-204,-124
104,355,251,-229,-73,303,14,-22,-185,-167,-205,-125
105,354,249,-229,-72,302,13,-23,-186,-168,-205,-125
106,356,250,-231,-72,303,12,-24,-187,-170,-206,-125
106,358,252,-232,-73,305,12,-24,-188,-170,-206,-125
105,359,254,-232,-74,307,11,-24,-188,-170,-205,-126
105,359,254,-232,-74,307,10,-23,-188,-168,-204,-128
105,359,254,-232,-74,307,11,-23,-185,-167,-204,-127
104,358,254,-231,-75,306,12,-23,-185,-166,-204,-126
104,357,253,-230,-74,305,14,-23,-184,-166,-204,-126
104,356,252,-230,-74,304,14,-23,-185,-168,-205,-127
105,355,250,-230,-72,303,14,-22,-184,-167,-204,-125
105,356,251,-230,-73,304,14,-22,-184,-166,-203,-123
105,358,253,-231,-74,306,12,-23,-185,-167,-203,-125
106,359,253,-232,-73,306,11,-23,-186,-168,-204,-127
106,361,255,-233,-74,308,11,-23,-186,-167,-203,-126
106,362,256,-234,-75,309,10,-24,-188,-169,-205,-126
106,360,254,-233,-74,307,11,-24,-189,-169,-205,-126
105,357,252,-231,-73,305,12,-24,-187,-168,-205,-127
105,357,252,-231,-73,305,13,-23,-184,-165,-203,-127
107,357,250,-232,-71,304,14,-22,-181,-163,-201,-125
106,357,251,-231,-72,304,14,-22,-181,-163,-201,-124
105,356,251,-230,-73,304,14,-22,-183,-164,-202,-123
104,357,253,-230,-74,305,13,-22,-184,-166,-204,-125
105,359,254,-232,-74,307,11,-22,-186,-167,-205,-128
105,360,255,-232,-75,308,9,-23,-187,-169,-204,-126
105,361,256,-233,-75,309,10,-23,-187,-169,-202,-124
105,361,256,-233,-75,309,11,-22,-186,-169,-202,-127
106,360,254,-233,-74,307,12,-21,-185,-168,-202,-128
107,359,252,-233,-72,306,13,-21,-184,-167,-202,-126
107,359,252,-233,-72,306,13,-21,-182,-166,-202,-125
108,359,251,-233,-71,305,14,-21,-181,-165,-202,-124
107,359,252,-233,-72,306,14,-21,-182,-166,-201,-123
107,359,252,-233,-72,306,13,-21,-182,-166,-203,-123
106,361,255,-233,-74,308,12,-20,-182,-165,-204,-124
106,362,256,-234,-75,309,11,-21,-183,-166,-204,-126
106,363,257,-234,-75,310,11,-21,-183,-168,-202,-126
106,362,256,-234,-75,309,11,-20,-183,-168,-201,-126
106,360,254,-233,-74,307,13,-18,-180,-166,-202,-125
106,358,252,-232,-73,305,16,-15,-178,-164,-203,-126
105,357,252,-231,-73,305,19,-11,-175,-165,-205,-128
104,356,252,-230,-74,304,25,-4,-167,-164,-206,-129
102,357,255,-229,-76,306,31,6,-156,-161,-208,-132
100,360,260,-230,-80,310,37,15,-142,-156,-209,-133
98,364,266,-231,-84,315,41,24,-126,-150,-209,-134
98,369,271,-233,-86,320,43,32,-106,-138,-205,-133
101,376,275,-238,-87,326,43,38,-84,-120,-197,-129
106,385,279,-245,-86,332,42,45,-52,-91,-183,-120
112,396,284,-254,-86,340,40,53,-15,-55,-166,-110
121,409,288,-265,-83,349,36,62,22,-12,-144,-95
137,424,287,-280,-75,356,25,69,53,36,-118,-76
162,444,282,-303,-60,363,8,79,79,84,-83,-52
190,470,280,-330,-45,375,-14,87,94,131,-43,-21
218,506,288,-362,-35,397,-44,60,80,178,7,19
240,554,314,-397,-37,434,-85,-25,10,220,69,69
255,608,353,-431,-49,481,-132,-148,-119,246,137,125
264,659,395,-461,-65,527,-178,-275,-276,266,206,183
272,706,434,-489,-81,570,-227,-405,-433,285,272,236
275,747,472,-511,-98,610,-272,-544,-591,291,330,287
272,773,501,-522,-114,637,-308,-674,-746,256,363,321
265,769,504,-517,-119,637,-322,-760,-863,190,364,331
244,736,492,-490,-124,614,-311,-798,-930,105,332,314
209,687,478,-448,-134,583,-277,-800,-969,-8,270,277
174,626,452,-400,-139,539,-232,-770,-991,-150,188,228
147,562,415,-354,-134,489,-193,-722,-987,-295,103,174
125,511,386,-318,-130,449,-166,-672,-956,-410,30,125
109,470,361,-289,-126,416,-142,-607,-892,-474,-34,83
101,426,325,-263,-112,376,-112,-516,-799,-492,-98,39
98,373,275,-235,-88,324,-73,-418,-701,-477,-166,-20
92,322,230,-207,-69,276,-27,-335,-611,-436,-225,-80
90,288,198,-189,-54,243,10,-270,-535,-386,-265,-124
95,271,176,-183,-40,224,28,-210,-464,-337,-279,-144
108,274,166,-191,-29,220,23,-156,-396,-293,-274,-150
118,291,173,-204,-27,232,8,-115,-335,-254,-260,-148
124,311,187,-217,-31,249,-9,-86,-288,-223,-249,-145
127,328,201,-227,-37,265,-18,-64,-251,-198,-239,-140
130,345,215,-237,-42,280,-21,-47,-217,-175,-225,-133
130,359,229,-244,-49,294,-21,-34,-189,-155,-213,-126
127,362,235,-244,-54,299,-17,-23,-170,-143,-209,-123
124,357,233,-240,-54,295,-8,-13,-161,-139,-211,-126
121,354,233,-237,-56,294,0,-4,-154,-135,-212,-129
120,353,233,-236,-56,293,5,4,-146,-130,-213,-129
120,352,232,-236,-56,292,7,7,-142,-131,-216,-131
119,352,233,-235,-57,293,8,10,-141,-134,-217,-134
117,353,236,-235,-59,295,9,13,-139,-135,-216,-137
115,353,238,-234,-61,296,9,14,-138,-138,-219,-139
114,352,238,-233,-62,295,10,15,-135,-138,-221,-140
113,350,237,-231,-62,294,12,19,-131,-137,-220,-142
114,348,234,-231,-60,291,14,22,-128,-137,-222,-143
115,346,231,-230,-58,289,17,26,-124,-136,-224,-142
116,345,229,-230,-56,287,18,28,-121,-134,-223,-141
117,345,228,-231,-55,287,19,29,-120,-134,-222,-141
117,345,228,-231,-55,287,19,31,-119,-134,-222,-140
116,347,231,-231,-57,289,19,33,-118,-134,-221,-140
113,349,236,-231,-61,293,19,33,-117,-134,-221,-141
111,350,239,-230,-64,295,19,35,-115,-134,-222,-142
111,349,238,-230,-63,294,19,35,-113,-134,-223,-143
112,348,236,-230,-62,292,20,36,-112,-133,-223,-145
114,346,232,-230,-59,289,21,37,-111,-132,-225,-146
113,344,231,-228,-59,288,23,38,-109,-130,-225,-146
112,343,231,-227,-59,287,25,40,-107,-129,-224,-143
113,344,231,-228,-59,288,25,39,-107,-128,-224,-143
114,346,232,-230,-59,289,24,39,-107,-130,-224,-143
114,348,234,-231,-60,291,22,39,-107,-132,-222,-142
114,349,235,-231,-60,292,21,39,-107,-132,-222,-143
114,349,235,-231,-60,292,20,40,-106,-132,-222,-145
113,349,236,-231,-61,293,20,40,-105,-132,-223,-147
112,347,235,-229,-61,291,21,40,-103,-131,-224,-146
113,344,231,-228,-59,288,23,42,-102,-129,-225,-145
114,343,229,-228,-57,286,24,43,-101,-128,-226,-145
114,343,229,-228,-57,286,24,43,-100,-127,-226,-145
115,344,229,-229,-57,287,24,42,-100,-127,-225,-147
